FileName,Class
2011_000731.jpg,pottedplant
2012_003402.jpg,person
2011_004950.jpg,person
2010_006790.jpg,person
2011_002196.jpg,person
2009_004645.jpg,pottedplant
2010_005448.jpg,dog
2009_001479.jpg,person
2011_005473.jpg,person
2008_003874.jpg,person
2010_006664.jpg,person
2010_005906.jpg,cat
2009_002799.jpg,bird
2010_006910.jpg,person
2010_005870.jpg,dog
2011_004991.jpg,person
2008_002843.jpg,person
2008_007448.jpg,car
2008_004213.jpg,person
2012_002056.jpg,person
2008_004961.jpg,person
2010_001174.jpg,aeroplane
2011_001388.jpg,person
2010_004472.jpg,car
2009_001501.jpg,aeroplane
2011_005213.jpg,person
2011_003829.jpg,person
2010_000263.jpg,dog
2010_003374.jpg,person
2012_001185.jpg,person
2011_003636.jpg,person
2009_002177.jpg,dog
2008_004740.jpg,person
2011_004423.jpg,person
2011_005339.jpg,person
2009_004139.jpg,dog
2011_000734.jpg,bird
2007_001955.jpg,horse
2008_002033.jpg,dog
2008_002114.jpg,chair
2011_001134.jpg,bird
2008_001353.jpg,person
2010_001862.jpg,tvmonitor
2009_003507.jpg,pottedplant
2010_001206.jpg,bus
2009_002592.jpg,cat
2008_006490.jpg,boat
2008_002860.jpg,horse
2009_003944.jpg,motorbike
2012_003523.jpg,person
2008_001137.jpg,dog
2009_001867.jpg,diningtable
2011_004116.jpg,person
2010_006756.jpg,person
2010_001430.jpg,pottedplant
2011_002413.jpg,motorbike
2011_004754.jpg,person
2008_000103.jpg,bird
2008_003384.jpg,person
2009_004448.jpg,cat
2010_003911.jpg,boat
2009_005141.jpg,person
2011_003254.jpg,tvmonitor
2011_002309.jpg,person
2008_004827.jpg,cow
2008_008279.jpg,horse
2012_003731.jpg,person
2007_004856.jpg,cat
2009_002830.jpg,boat
2011_006488.jpg,person
2008_003133.jpg,dog
2008_004196.jpg,person
2010_004785.jpg,car
2010_001850.jpg,dog
2008_007544.jpg,cow
2011_003563.jpg,person
2011_002114.jpg,aeroplane
2009_005302.jpg,bottle
2007_006647.jpg,person
2010_006207.jpg,person
2009_004346.jpg,bird
2008_005926.jpg,sofa
2008_001899.jpg,person
2007_002046.jpg,horse
2010_002887.jpg,dog
2008_002181.jpg,person
2012_003888.jpg,person
2008_008086.jpg,aeroplane
2009_002072.jpg,bird
2008_000405.jpg,boat
2011_004506.jpg,person
2008_003210.jpg,person
2008_008074.jpg,train
2007_000629.jpg,train
2009_004494.jpg,car
2008_003320.jpg,motorbike
2010_005006.jpg,cat
2011_007078.jpg,person
2009_000834.jpg,diningtable
2011_005678.jpg,person
2012_003672.jpg,person
2010_000810.jpg,bird
2009_001816.jpg,bus
2012_000475.jpg,person
2010_003721.jpg,dog
2008_002410.jpg,cat
2007_007020.jpg,person
2011_003601.jpg,person
2011_000652.jpg,motorbike
2011_000267.jpg,bus
2011_004949.jpg,person
2008_007704.jpg,bottle
2012_002724.jpg,person
2011_005925.jpg,person
2012_000902.jpg,person
2010_000918.jpg,bird
2012_001238.jpg,person
2007_007763.jpg,person
2012_003128.jpg,person
2012_001720.jpg,person
2008_001218.jpg,horse
2010_006721.jpg,person
2011_001573.jpg,tvmonitor
2008_006088.jpg,bicycle
2010_003133.jpg,cat
2011_005039.jpg,person
2010_002248.jpg,dog
2007_008321.jpg,person
2008_002583.jpg,cat
2012_000078.jpg,person
2011_005219.jpg,person
2011_005023.jpg,person
2011_003907.jpg,person
2009_003522.jpg,motorbike
2010_000087.jpg,motorbike
2008_004663.jpg,train
2011_003848.jpg,person
2012_003555.jpg,person
2010_002714.jpg,diningtable
2009_002762.jpg,chair
2009_000794.jpg,chair
2008_002850.jpg,boat
2010_001715.jpg,dog
2012_000218.jpg,person
2009_002883.jpg,horse
2009_000895.jpg,tvmonitor
2010_005750.jpg,car
2008_004768.jpg,dog
2008_001522.jpg,bird
2010_000803.jpg,person
2010_001024.jpg,aeroplane
2010_006929.jpg,person
2009_000597.jpg,train
2010_001692.jpg,cow
2011_000214.jpg,motorbike
2010_000335.jpg,bird
2008_000197.jpg,aeroplane
2009_001831.jpg,train
2008_003682.jpg,bicycle
2012_001320.jpg,person
2008_003701.jpg,boat
2008_001580.jpg,boat
2011_001876.jpg,motorbike
2008_002806.jpg,horse
2009_001994.jpg,person
2012_002272.jpg,person
2008_008591.jpg,bicycle
2008_001325.jpg,person
2009_000017.jpg,horse
2010_001366.jpg,diningtable
2008_007933.jpg,tvmonitor
2008_000112.jpg,cat
2007_009649.jpg,person
2008_003675.jpg,person
2008_003344.jpg,horse
2008_002639.jpg,person
2009_001037.jpg,cat
2008_000213.jpg,person
2011_005163.jpg,person
2011_005825.jpg,person
2007_008072.jpg,diningtable
2011_006671.jpg,person
2011_005111.jpg,person
2008_008406.jpg,bird
2012_001032.jpg,person
2009_003581.jpg,sofa
2011_002294.jpg,train
2010_000697.jpg,person
2008_002820.jpg,person
2008_007181.jpg,motorbike
2010_002294.jpg,sheep
2008_006987.jpg,motorbike
2009_001625.jpg,bottle
2011_005035.jpg,person
2009_000284.jpg,cat
2009_003126.jpg,person
2010_003419.jpg,bird
2008_007811.jpg,bottle
2008_000787.jpg,person
2010_000661.jpg,cat
2010_001184.jpg,horse
2008_004321.jpg,person
2010_002771.jpg,cat
2011_002464.jpg,sheep
2008_007006.jpg,chair
2010_000327.jpg,sheep
2008_001073.jpg,person
2012_003476.jpg,person
2008_005588.jpg,person
2008_003658.jpg,person
2011_006555.jpg,person
2009_004007.jpg,person
2011_005191.jpg,person
2008_004471.jpg,person
2009_000439.jpg,pottedplant
2008_000645.jpg,person
2008_001012.jpg,person
2008_004274.jpg,person
2011_002002.jpg,bicycle
2011_003554.jpg,person
2010_004451.jpg,bird
2009_000629.jpg,tvmonitor
2012_000532.jpg,person
2008_001230.jpg,person
2010_006320.jpg,person
2012_002150.jpg,person
2011_006039.jpg,person
2008_007403.jpg,cat
2009_001427.jpg,motorbike
2009_001203.jpg,sheep
2011_004157.jpg,person
2011_002629.jpg,bus
2009_000886.jpg,car
2010_000015.jpg,pottedplant
2011_005220.jpg,person
2009_001153.jpg,cat
2011_005728.jpg,person
2008_006989.jpg,car
2011_002097.jpg,motorbike
2009_003352.jpg,chair
2009_004382.jpg,cat
2009_002078.jpg,chair
2009_002613.jpg,diningtable
2010_001130.jpg,person
2011_005676.jpg,person
2011_007146.jpg,person
2008_000359.jpg,person
2009_004374.jpg,bus
2011_004928.jpg,person
2011_002159.jpg,horse
2010_004263.jpg,bus
2010_001830.jpg,bottle
2008_003942.jpg,bird
2008_004991.jpg,bottle
2011_005059.jpg,person
2010_003119.jpg,bird
2010_000735.jpg,sheep
2010_001817.jpg,person
2008_007225.jpg,car
2011_005983.jpg,person
2012_001041.jpg,person
2012_001786.jpg,person
2008_007112.jpg,person
2011_002590.jpg,bottle
2011_002348.jpg,bottle
2008_007390.jpg,pottedplant
2009_002460.jpg,dog
2012_004102.jpg,person
2010_000991.jpg,motorbike
2011_003237.jpg,person
2010_001837.jpg,dog
2008_004613.jpg,bus
2007_002400.jpg,bird
2012_000750.jpg,person
2010_006182.jpg,person
2008_000042.jpg,car
2008_006909.jpg,horse
2007_000648.jpg,person
2011_005323.jpg,person
2011_005467.jpg,person
2010_006897.jpg,person
2010_001468.jpg,cat
2012_003207.jpg,person
2011_005865.jpg,person
2009_004655.jpg,cat
2010_004289.jpg,motorbike
2011_005520.jpg,person
2010_003035.jpg,tvmonitor
2011_001032.jpg,chair
2012_000938.jpg,person
2010_002177.jpg,cat
2007_004143.jpg,bird
2007_001457.jpg,sofa
2010_005416.jpg,sheep
2010_003716.jpg,aeroplane
2007_007891.jpg,person
2008_007676.jpg,person
2010_005518.jpg,car
2009_001124.jpg,dog
2009_004571.jpg,bicycle
2010_003966.jpg,cat
2012_003434.jpg,person
2011_001498.jpg,motorbike
2011_002548.jpg,bird
2011_001962.jpg,aeroplane
2008_005269.jpg,train
2009_003042.jpg,bicycle
2010_002976.jpg,cat
2010_000377.jpg,person
2010_006158.jpg,person
2008_006642.jpg,bicycle
2009_002882.jpg,horse
2008_000192.jpg,bird
2011_005893.jpg,person
2007_009759.jpg,bird
2012_000613.jpg,person
2011_004682.jpg,person
2009_000297.jpg,pottedplant
2009_001133.jpg,dog
2007_003349.jpg,bird
2008_004278.jpg,person
2011_005789.jpg,person
2010_001576.jpg,diningtable
2009_000892.jpg,dog
2008_007735.jpg,dog
2008_005558.jpg,horse
2009_004212.jpg,person
2011_006153.jpg,person
2009_000239.jpg,bus
2010_003112.jpg,person
2012_001059.jpg,person
2009_001260.jpg,cat
2011_002021.jpg,car
2012_000745.jpg,person
2011_000290.jpg,chair
2008_002132.jpg,person
2007_003682.jpg,bird
2008_003510.jpg,person
2008_005608.jpg,chair
2008_000067.jpg,chair
2008_004590.jpg,dog
2008_008511.jpg,motorbike
2009_003378.jpg,bird
2012_000760.jpg,person
2008_002471.jpg,bird
2009_002176.jpg,cat
2007_009040.jpg,person
2012_002246.jpg,person
2011_006697.jpg,person
2008_008029.jpg,person
2010_003077.jpg,dog
2009_000469.jpg,boat
2009_001286.jpg,dog
2008_005000.jpg,motorbike
2008_007914.jpg,cat
2010_004141.jpg,cat
2011_001613.jpg,boat
2009_000227.jpg,cat
2009_001350.jpg,train
2011_004381.jpg,person
2009_003542.jpg,cow
2009_003445.jpg,horse
2008_004007.jpg,sheep
2012_001061.jpg,person
2008_007945.jpg,horse
2012_000027.jpg,person
2008_005406.jpg,dog
2010_003897.jpg,diningtable
2011_005112.jpg,person
2011_002917.jpg,train
2010_005943.jpg,dog
2012_001252.jpg,person
2012_002085.jpg,person
2008_002696.jpg,motorbike
2011_003826.jpg,person
2011_005233.jpg,person
2010_004228.jpg,horse
2010_000247.jpg,dog
2011_002553.jpg,sheep
2008_001792.jpg,cat
2008_001692.jpg,person
2009_003154.jpg,diningtable
2010_003301.jpg,dog
2007_002361.jpg,pottedplant
2009_001090.jpg,aeroplane
2011_003497.jpg,person
2009_004943.jpg,sheep
2011_004645.jpg,person
2012_004189.jpg,person
2010_000435.jpg,chair
2008_006186.jpg,bird
2012_004262.jpg,person
2009_001967.jpg,bus
2008_006185.jpg,boat
2010_001432.jpg,dog
2009_001999.jpg,bird
2011_000878.jpg,person
2009_001372.jpg,aeroplane
2012_000855.jpg,person
2012_003295.jpg,person
2011_001596.jpg,car
2008_002845.jpg,cat
2010_006012.jpg,car
2011_000842.jpg,person
2012_003919.jpg,person
2012_002021.jpg,person
2009_001500.jpg,horse
2010_003629.jpg,dog
2009_003765.jpg,train
2008_007581.jpg,dog
2012_001623.jpg,person
2009_004390.jpg,dog
2009_002273.jpg,person
2008_006041.jpg,person
2008_007842.jpg,cat
2008_004653.jpg,dog
2011_001083.jpg,person
2009_000901.jpg,person
2009_001082.jpg,bus
2008_004127.jpg,car
2011_006818.jpg,person
2011_005605.jpg,person
2011_002662.jpg,sheep
2011_000025.jpg,bus
2007_004517.jpg,person
2009_000212.jpg,chair
2007_004770.jpg,person
2012_001556.jpg,person
2009_004085.jpg,diningtable
2008_007988.jpg,chair
2010_003714.jpg,horse
2010_001199.jpg,diningtable
2008_001815.jpg,tvmonitor
2012_003703.jpg,person
2009_003005.jpg,aeroplane
2011_004445.jpg,person
2008_007841.jpg,boat
2011_002920.jpg,bottle
2011_004981.jpg,person
2012_002136.jpg,person
2011_002958.jpg,bicycle
2009_001227.jpg,cat
2009_001466.jpg,bird
2010_004517.jpg,motorbike
2008_006071.jpg,dog
2008_005831.jpg,dog
2007_006483.jpg,person
2008_003338.jpg,person
2012_003567.jpg,person
2012_003659.jpg,person
2010_003929.jpg,bird
2011_001466.jpg,tvmonitor
2010_000465.jpg,cow
2010_001123.jpg,chair
2011_000679.jpg,chair
2011_001989.jpg,person
2011_002798.jpg,bottle
2008_000260.jpg,person
2012_000660.jpg,person
2009_002628.jpg,cat
2011_001030.jpg,bicycle
2008_003479.jpg,car
2011_003684.jpg,person
2007_001027.jpg,chair
2010_004766.jpg,motorbike
2010_004730.jpg,dog
2010_002526.jpg,person
2009_000277.jpg,bottle
2007_008219.jpg,person
2008_005276.jpg,bicycle
2011_005152.jpg,person
2012_001688.jpg,person
2008_006400.jpg,cat
2010_006630.jpg,person
2011_000455.jpg,motorbike
2011_004725.jpg,person
2008_007216.jpg,cat
2011_000264.jpg,person
2008_006998.jpg,person
2011_003259.jpg,sofa
2011_004964.jpg,person
2008_005964.jpg,dog
2009_003847.jpg,cat
2008_005133.jpg,person
2009_002153.jpg,bird
2012_003109.jpg,person
2009_001817.jpg,chair
2012_003760.jpg,person
2007_000250.jpg,diningtable
2010_006949.jpg,person
2012_000998.jpg,person
2009_000783.jpg,bottle
2012_004268.jpg,person
2008_000613.jpg,car
2011_001108.jpg,person
2011_001406.jpg,car
2011_006388.jpg,person
2008_002058.jpg,person
2010_000674.jpg,chair
2010_000204.jpg,person
2010_002499.jpg,dog
2008_004525.jpg,dog
2012_002232.jpg,person
2011_006788.jpg,person
2009_004779.jpg,cat
2010_003820.jpg,bird
2012_003108.jpg,person
2011_001514.jpg,aeroplane
2011_006245.jpg,person
2009_004093.jpg,motorbike
2009_003052.jpg,bird
2012_001401.jpg,person
2012_001090.jpg,person
2008_000674.jpg,person
2008_003763.jpg,bird
2010_001940.jpg,person
2011_003730.jpg,person
2008_007435.jpg,chair
2012_002049.jpg,person
2010_002136.jpg,cat
2008_006629.jpg,cat
2011_006794.jpg,person
2010_006458.jpg,person
2009_004530.jpg,horse
2008_005768.jpg,car
2012_001198.jpg,person
2008_004564.jpg,diningtable
2008_001076.jpg,person
2011_000310.jpg,sofa
2008_001538.jpg,person
2009_002831.jpg,bird
2009_000599.jpg,cat
2011_003858.jpg,person
2012_002753.jpg,person
2009_001002.jpg,person
2011_006819.jpg,person
2008_000885.jpg,bottle
2008_006949.jpg,boat
2008_008335.jpg,person
2011_003343.jpg,person
2011_000900.jpg,car
2007_007783.jpg,motorbike
2011_005933.jpg,person
2009_000828.jpg,boat
2010_002440.jpg,person
2009_001549.jpg,aeroplane
2009_004664.jpg,person
2011_000317.jpg,tvmonitor
2008_000615.jpg,person
2012_003336.jpg,person
2008_002551.jpg,aeroplane
2012_002427.jpg,person
2010_002370.jpg,chair
2007_008948.jpg,chair
2010_006465.jpg,person
2012_000642.jpg,person
2011_005529.jpg,person
2011_004293.jpg,person
2011_000625.jpg,person
2009_005030.jpg,tvmonitor
2010_000705.jpg,tvmonitor
2011_004527.jpg,person
2008_000659.jpg,car
2008_006773.jpg,tvmonitor
2010_001533.jpg,tvmonitor
2009_002122.jpg,cow
2010_004486.jpg,boat
2011_004638.jpg,person
2010_002978.jpg,bus
2011_006294.jpg,person
2008_005168.jpg,bus
2012_002541.jpg,person
2010_005821.jpg,cat
2011_002752.jpg,sofa
2007_009923.jpg,cat
2010_001458.jpg,bus
2011_005197.jpg,person
2009_000056.jpg,person
2008_006997.jpg,bird
2008_002151.jpg,aeroplane
2008_003447.jpg,horse
2008_008276.jpg,sofa
2008_002916.jpg,sofa
2011_006704.jpg,person
2012_002528.jpg,person
2009_002203.jpg,bus
2008_000037.jpg,aeroplane
2011_002295.jpg,bird
2009_000606.jpg,person
2008_007358.jpg,dog
2010_004160.jpg,person
2012_001590.jpg,person
2010_005604.jpg,dog
2011_004571.jpg,person
2011_003160.jpg,person
2010_000194.jpg,car
2008_007997.jpg,bus
2011_000536.jpg,dog
2007_001149.jpg,sofa
2010_002786.jpg,dog
2012_001152.jpg,person
2008_008364.jpg,train
2011_002852.jpg,sofa
2011_006733.jpg,person
2010_005183.jpg,sheep
2010_001452.jpg,cat
2010_006296.jpg,person
2009_000464.jpg,person
2011_000087.jpg,bicycle
2010_000255.jpg,motorbike
2008_002735.jpg,person
2007_006661.jpg,bicycle
2008_006408.jpg,diningtable
2009_000958.jpg,bird
2011_003998.jpg,person
2012_001743.jpg,person
2008_002140.jpg,tvmonitor
2008_005895.jpg,bird
2011_004823.jpg,person
2011_000558.jpg,train
2009_000906.jpg,car
2011_003379.jpg,person
2009_003116.jpg,chair
2008_001375.jpg,bicycle
2012_004289.jpg,person
2008_007565.jpg,motorbike
2010_000626.jpg,dog
2008_004910.jpg,tvmonitor
2007_005902.jpg,tvmonitor
2011_002697.jpg,horse
2007_001288.jpg,aeroplane
2012_003291.jpg,person
2007_004423.jpg,sheep
2012_000169.jpg,person
2008_008263.jpg,aeroplane
2010_004313.jpg,train
2010_004637.jpg,bus
2011_002173.jpg,train
2008_002547.jpg,tvmonitor
2009_002777.jpg,person
2009_004383.jpg,bus
2011_006338.jpg,person
2009_002083.jpg,sofa
2008_007525.jpg,person
2007_007080.jpg,person
2008_003571.jpg,train
2008_002568.jpg,person
2012_002998.jpg,person
2008_007060.jpg,car
2010_002937.jpg,train
2009_003300.jpg,bird
2010_003569.jpg,sofa
2008_003572.jpg,dog
2011_004778.jpg,person
2008_000436.jpg,person
2008_004353.jpg,person
2010_001010.jpg,cow
2012_000827.jpg,person
2008_007962.jpg,tvmonitor
2008_001885.jpg,cat
2011_002592.jpg,car
2012_000492.jpg,person
2008_000972.jpg,person
2012_001483.jpg,person
2009_001332.jpg,aeroplane
2009_004616.jpg,diningtable
2011_004303.jpg,person
2012_002955.jpg,person
2010_001149.jpg,sofa
2008_005085.jpg,train
2008_000584.jpg,person
2010_002172.jpg,motorbike
2008_005197.jpg,dog
2008_008024.jpg,pottedplant
2008_000825.jpg,person
2009_000750.jpg,sheep
2009_003720.jpg,tvmonitor
2011_006515.jpg,person
2007_003104.jpg,person
2007_004768.jpg,sheep
2008_007907.jpg,dog
2008_008705.jpg,bus
2009_003082.jpg,horse
2011_000757.jpg,dog
2012_003234.jpg,person
2011_000010.jpg,pottedplant
2009_004701.jpg,sofa
2009_003360.jpg,car
2010_003151.jpg,cat
2010_006581.jpg,person
2009_001044.jpg,bus
2012_003822.jpg,person
2008_007888.jpg,cat
2011_001620.jpg,cat
2010_001797.jpg,horse
2011_004636.jpg,person
2012_000778.jpg,person
2009_003549.jpg,car
2008_000981.jpg,person
2011_002134.jpg,cow
2008_005015.jpg,dog
2008_004678.jpg,car
2011_002786.jpg,motorbike
2012_002842.jpg,person
2009_003204.jpg,tvmonitor
2008_005521.jpg,bird
2012_003605.jpg,person
2011_000207.jpg,person
2011_000173.jpg,sofa
2008_004027.jpg,bird
2011_004476.jpg,person
2012_001997.jpg,person
2011_004117.jpg,person
2011_003705.jpg,person
2008_001690.jpg,motorbike
2012_002776.jpg,person
2008_008593.jpg,sofa
2010_000262.jpg,dog
2010_003365.jpg,aeroplane
2012_000432.jpg,person
2010_004879.jpg,chair
2008_002152.jpg,cat
2008_008257.jpg,bird
2009_001575.jpg,diningtable
2012_000198.jpg,person
2011_006448.jpg,person
2012_002366.jpg,person
2011_006263.jpg,person
2010_004139.jpg,car
2011_004285.jpg,person
2010_006757.jpg,person
2010_000198.jpg,car
2009_002073.jpg,car
2010_000169.jpg,bird
2009_003904.jpg,cat
2012_002843.jpg,person
2009_001452.jpg,tvmonitor
2009_002791.jpg,bird
2010_001247.jpg,cat
2010_004182.jpg,bicycle
2010_002577.jpg,aeroplane
2009_001898.jpg,car
2009_004922.jpg,tvmonitor
2012_003382.jpg,person
2009_002649.jpg,bottle
2008_003271.jpg,person
2010_006479.jpg,person
2011_005149.jpg,person
2009_003467.jpg,dog
2011_002040.jpg,dog
2008_005721.jpg,car
2010_003326.jpg,person
2011_002189.jpg,cow
2008_001122.jpg,person
2008_007095.jpg,aeroplane
2009_004486.jpg,person
2011_006994.jpg,person
2011_003767.jpg,person
2010_000356.jpg,bicycle
2012_000031.jpg,person
2010_006418.jpg,person
2012_000684.jpg,person
2009_000934.jpg,horse
2008_005716.jpg,cat
2007_001825.jpg,cat
2008_004021.jpg,dog
2010_000299.jpg,bird
2008_001077.jpg,diningtable
2008_007397.jpg,aeroplane
2009_000723.jpg,boat
2008_001781.jpg,tvmonitor
2008_006656.jpg,cat
2009_000254.jpg,bird
2011_006329.jpg,person
2011_002996.jpg,person
2011_001264.jpg,cat
2011_005031.jpg,person
2011_001625.jpg,horse
2010_002725.jpg,diningtable
2010_006823.jpg,person
2010_005344.jpg,cat
2009_004426.jpg,diningtable
2011_000587.jpg,person
2010_000635.jpg,dog
2008_004666.jpg,bottle
2012_000717.jpg,person
2011_006853.jpg,person
2008_008676.jpg,train
2007_004769.jpg,bicycle
2011_001726.jpg,tvmonitor
2011_005238.jpg,person
2011_000784.jpg,cow
2010_006409.jpg,person
2008_006085.jpg,aeroplane
2009_005078.jpg,motorbike
2010_003547.jpg,boat
2007_003659.jpg,person
2009_004308.jpg,aeroplane
2010_003371.jpg,cat
2011_000485.jpg,bicycle
2011_004471.jpg,person
2012_001034.jpg,person
2011_005589.jpg,person
2011_000297.jpg,bicycle
2011_002567.jpg,boat
2012_001424.jpg,person
2009_004319.jpg,dog
2012_001655.jpg,person
2010_004642.jpg,dog
2011_001054.jpg,dog
2007_005978.jpg,bus
2011_007207.jpg,person
2008_008212.jpg,person
2008_002776.jpg,tvmonitor
2008_006483.jpg,bus
2012_000915.jpg,person
2011_002042.jpg,cow
2012_001943.jpg,person
2012_003088.jpg,person
2011_004337.jpg,person
2010_004844.jpg,person
2010_003772.jpg,bus
2011_001305.jpg,bottle
2011_003187.jpg,train
2012_001105.jpg,person
2008_003270.jpg,bicycle
2010_006922.jpg,person
2007_003134.jpg,person
2011_005978.jpg,person
2012_002412.jpg,person
2009_001343.jpg,tvmonitor
2010_001069.jpg,bird
2012_001063.jpg,person
2010_003804.jpg,sofa
2009_001675.jpg,bus
2010_005538.jpg,person
2012_003922.jpg,person
2009_000051.jpg,train
2010_001746.jpg,sheep
2008_003951.jpg,person
2010_002993.jpg,cat
2010_002562.jpg,dog
2012_001651.jpg,person
2011_001243.jpg,person
2008_001168.jpg,motorbike
2008_000516.jpg,person
2011_000843.jpg,bottle
2010_004768.jpg,cat
2007_008575.jpg,cat
2012_001724.jpg,person
2008_003075.jpg,person
2008_002429.jpg,bird
2008_000569.jpg,person
2008_003041.jpg,aeroplane
2012_002678.jpg,person
2008_007887.jpg,train
2011_005293.jpg,person
2009_004285.jpg,person
2011_005341.jpg,person
2011_006171.jpg,person
2010_000797.jpg,bus
2008_008500.jpg,horse
2008_004361.jpg,person
2010_006164.jpg,person
2010_002254.jpg,cow
2009_004868.jpg,person
2007_007438.jpg,person
2011_001206.jpg,person
2011_001886.jpg,boat
2011_004992.jpg,person
2008_005146.jpg,pottedplant
2008_005514.jpg,dog
2011_002325.jpg,bicycle
2010_002791.jpg,tvmonitor
2008_005980.jpg,dog
2008_003143.jpg,person
2012_004095.jpg,person
2012_001071.jpg,person
2011_003891.jpg,person
2008_006613.jpg,horse
2011_001678.jpg,chair
2008_003913.jpg,boat
2011_001143.jpg,person
2010_005646.jpg,person
2008_008403.jpg,horse
2012_001435.jpg,person
2009_003897.jpg,person
2008_003531.jpg,person
2011_006881.jpg,person
2012_002798.jpg,person
2011_000444.jpg,tvmonitor
2011_005140.jpg,person
2009_003942.jpg,train
2011_004802.jpg,person
2008_004155.jpg,cat
2010_006964.jpg,person
2007_001709.jpg,person
2009_000009.jpg,boat
2009_002995.jpg,tvmonitor
2012_001117.jpg,person
2012_003809.jpg,person
2008_003876.jpg,aeroplane
2010_005320.jpg,bird
2008_001843.jpg,boat
2012_002419.jpg,person
2010_001408.jpg,person
2008_004584.jpg,horse
2011_004529.jpg,person
2008_005794.jpg,pottedplant
2009_003436.jpg,train
2011_004742.jpg,person
2008_006796.jpg,pottedplant
2011_000486.jpg,person
2007_009084.jpg,motorbike
2011_007163.jpg,person
2010_004371.jpg,sheep
2008_007877.jpg,car
2010_004847.jpg,bird
2012_001443.jpg,person
2008_007461.jpg,dog
2012_000003.jpg,person
2012_004147.jpg,person
2007_002387.jpg,cow
2008_003252.jpg,chair
2010_000945.jpg,person
2011_005747.jpg,person
2009_005221.jpg,tvmonitor
2012_002354.jpg,person
2010_003920.jpg,dog
2008_007314.jpg,car
2008_000473.jpg,person
